fecmed,medici
12/01/2022 09:42:00,-83.50
12/01/2022 10:42:00,-114.40
12/01/2022 11:42:00,-107.20
12/01/2022 12:42:00,-101.50
12/01/2022 13:42:00,-96.50
12/01/2022 14:42:00,-90.10
12/01/2022 15:42:00,-85.60
12/01/2022 16:42:00,-82.90
12/01/2022 17:42:00,-80.60
12/01/2022 18:42:00,-92.40
12/01/2022 19:42:00,-100.10
12/01/2022 20:42:00,-96.50
12/01/2022 21:42:00,-96.30
12/01/2022 22:42:00,-87.70
12/01/2022 23:42:00,-82.10
13/01/2022 00:42:00,-80.90
13/01/2022 01:42:00,-79.10
13/01/2022 02:42:00,-83.70
13/01/2022 03:42:00,-79.80
13/01/2022 04:42:00,-81.90
13/01/2022 05:42:00,-79.80
13/01/2022 06:42:00,-81.60
13/01/2022 07:42:00,-78.20
13/01/2022 08:42:00,-83.50
13/01/2022 09:42:00,-81.90
13/01/2022 10:42:00,-108.00
13/01/2022 11:42:00,-106.70
13/01/2022 12:42:00,-93.30
13/01/2022 13:42:00,-80.60
13/01/2022 14:42:00,-45.20
13/01/2022 15:42:00,-51.30
13/01/2022 16:42:00,-63.40
13/01/2022 17:42:00,-57.90
13/01/2022 18:42:00,-83.80
13/01/2022 19:42:00,-111.00
13/01/2022 20:42:00,-99.00
13/01/2022 21:42:00,-93.10
13/01/2022 22:42:00,-85.90
14/01/2022 00:42:00,-88.70
14/01/2022 01:42:00,-86.40
14/01/2022 02:42:00,-83.50
14/01/2022 03:42:00,-83.70
14/01/2022 04:42:00,-85.70
14/01/2022 05:42:00,-86.40
14/01/2022 06:42:00,-88.50
14/01/2022 07:42:00,-97.30
14/01/2022 08:42:00,-91.20
14/01/2022 09:42:00,-93.20
14/01/2022 10:42:00,-121.60
14/01/2022 11:42:00,-122.90
14/01/2022 12:42:00,-114.60
14/01/2022 13:42:00,-114.60
14/01/2022 14:42:00,-108.30
14/01/2022 15:42:00,-104.20
14/01/2022 16:42:00,-103.30
14/01/2022 17:42:00,-103.30
14/01/2022 18:42:00,-93.50
14/01/2022 19:42:00,-95.80
14/01/2022 20:42:00,-90.40
14/01/2022 21:42:00,-78.60
14/01/2022 22:42:00,-74.80
14/01/2022 23:42:00,-75.50
15/01/2022 00:42:00,-73.90
15/01/2022 01:42:00,-68.00
15/01/2022 02:42:00,-62.30
15/01/2022 03:42:00,-57.80
15/01/2022 04:42:00,-75.00
15/01/2022 05:42:00,-80.50
15/01/2022 06:42:00,-78.00
15/01/2022 07:42:00,-72.30
15/01/2022 08:42:00,-81.00
15/01/2022 09:42:00,-79.40
15/01/2022 10:42:00,-77.50
15/01/2022 11:42:00,-79.80
15/01/2022 12:42:00,-76.60
15/01/2022 13:42:00,-85.60
15/01/2022 14:42:00,-83.40
15/01/2022 15:42:00,-100.60
15/01/2022 16:42:00,-107.00
15/01/2022 17:42:00,-105.60
15/01/2022 18:42:00,-111.00
15/01/2022 19:42:00,-116.30
15/01/2022 20:42:00,-108.10
15/01/2022 21:42:00,-91.80
15/01/2022 22:42:00,-92.70
15/01/2022 23:42:00,-78.70
16/01/2022 00:42:00,-76.20
16/01/2022 01:42:00,-73.70
16/01/2022 02:42:00,-46.40
16/01/2022 03:42:00,-68.50
16/01/2022 04:42:00,-58.00
16/01/2022 05:42:00,-69.40
16/01/2022 06:42:00,-64.80
16/01/2022 07:42:00,-22.50
16/01/2022 08:42:00,-25.30
16/01/2022 09:42:00,-30.70
16/01/2022 10:42:00,-98.30
16/01/2022 11:42:00,-84.80
16/01/2022 12:42:00,-88.90
16/01/2022 13:42:00,-62.90
16/01/2022 14:42:00,-40.70
16/01/2022 15:42:00,-42.00
16/01/2022 16:42:00,-29.10
16/01/2022 17:42:00,-34.60
16/01/2022 18:42:00,-30.90
16/01/2022 19:42:00,-43.70
16/01/2022 20:42:00,-66.40
16/01/2022 21:42:00,-72.80
16/01/2022 22:42:00,-57.50
16/01/2022 23:42:00,-66.90
17/01/2022 00:42:00,-69.60
17/01/2022 01:42:00,-79.80
17/01/2022 02:42:00,-87.80
17/01/2022 03:42:00,-59.40
17/01/2022 04:42:00,-41.40
17/01/2022 05:42:00,-47.10
17/01/2022 06:42:00,-47.80
17/01/2022 07:42:00,-51.90
17/01/2022 08:42:00,-52.60
17/01/2022 09:42:00,-71.00
17/01/2022 10:42:00,-43.90
17/01/2022 11:42:00,-74.40
17/01/2022 12:42:00,-70.70
17/01/2022 13:42:00,-80.70
17/01/2022 14:42:00,-77.50
17/01/2022 15:42:00,-76.10
17/01/2022 16:42:00,-73.40
17/01/2022 17:42:00,-84.30
17/01/2022 18:42:00,-95.30
17/01/2022 19:42:00,-95.50
17/01/2022 20:42:00,-90.30
17/01/2022 21:42:00,-86.70
17/01/2022 22:42:00,-97.80
17/01/2022 23:42:00,-95.50
18/01/2022 00:42:00,-96.00
18/01/2022 01:42:00,-88.50
18/01/2022 02:42:00,-87.20
18/01/2022 03:42:00,-91.70
18/01/2022 04:42:00,-90.60
18/01/2022 05:42:00,-91.10
18/01/2022 06:42:00,-91.30
18/01/2022 07:42:00,-88.60
18/01/2022 08:42:00,-88.80
18/01/2022 09:42:00,-86.70
18/01/2022 10:42:00,-110.80
18/01/2022 11:42:00,-103.00
18/01/2022 12:42:00,-103.40
18/01/2022 13:42:00,-85.40
18/01/2022 14:42:00,-66.10
18/01/2022 15:42:00,-47.00
18/01/2022 16:42:00,-38.20
18/01/2022 17:42:00,-42.50
18/01/2022 18:42:00,-46.60
18/01/2022 19:42:00,-57.50
18/01/2022 20:42:00,-78.20
18/01/2022 21:42:00,-74.40
18/01/2022 22:42:00,-86.60
18/01/2022 23:42:00,-85.30
19/01/2022 00:42:00,-81.20
19/01/2022 01:42:00,-84.00
19/01/2022 02:42:00,-84.70
19/01/2022 03:42:00,-86.30
19/01/2022 04:42:00,-88.80
19/01/2022 05:42:00,-89.40
19/01/2022 06:42:00,-87.90
19/01/2022 07:42:00,-88.10
19/01/2022 08:42:00,-87.20
19/01/2022 09:42:00,-89.00
19/01/2022 10:42:00,-107.90
19/01/2022 11:42:00,-120.50
19/01/2022 12:42:00,-122.30
19/01/2022 13:42:00,-113.90
19/01/2022 14:42:00,-108.10
19/01/2022 15:42:00,-103.40
19/01/2022 16:42:00,-104.70
19/01/2022 17:42:00,-110.20
19/01/2022 18:42:00,-122.00
19/01/2022 19:42:00,-114.20
19/01/2022 20:42:00,-115.40
19/01/2022 21:42:00,-115.70
19/01/2022 22:42:00,-104.10
19/01/2022 23:42:00,-95.70
20/01/2022 00:42:00,-93.70
20/01/2022 01:42:00,-95.80
20/01/2022 02:42:00,-96.50
20/01/2022 03:42:00,-93.50
20/01/2022 04:42:00,-96.30
20/01/2022 05:42:00,-92.40
20/01/2022 06:42:00,-90.80
20/01/2022 07:42:00,-91.30
20/01/2022 08:42:00,-88.50
20/01/2022 09:42:00,-88.50
20/01/2022 10:42:00,-101.00
20/01/2022 11:42:00,-60.00
20/01/2022 12:42:00,-44.30
20/01/2022 13:42:00,-48.40
20/01/2022 14:42:00,-70.20
20/01/2022 15:42:00,-57.50
20/01/2022 16:42:00,-64.30
20/01/2022 17:42:00,-71.60
20/01/2022 18:42:00,-62.70
20/01/2022 19:42:00,-82.70
20/01/2022 20:42:00,-59.50
20/01/2022 21:42:00,-50.00
20/01/2022 22:42:00,-47.70
20/01/2022 23:42:00,-49.10
21/01/2022 00:42:00,-52.30
21/01/2022 01:42:00,-80.10
21/01/2022 02:42:00,-88.90
21/01/2022 03:42:00,-90.30
21/01/2022 04:42:00,-89.40
21/01/2022 05:42:00,-91.70
21/01/2022 06:42:00,-91.70
21/01/2022 07:42:00,-90.60
21/01/2022 08:42:00,-92.60
21/01/2022 09:42:00,-91.50
21/01/2022 10:42:00,-110.80
21/01/2022 11:42:00,-112.90
21/01/2022 12:42:00,-99.70
21/01/2022 13:42:00,-96.10
21/01/2022 14:42:00,-88.40
21/01/2022 15:42:00,-92.00
21/01/2022 16:42:00,-97.00
21/01/2022 17:42:00,-99.70
21/01/2022 18:42:00,-105.60
21/01/2022 19:42:00,-106.50
21/01/2022 20:42:00,-98.20
21/01/2022 21:42:00,-98.20
21/01/2022 22:42:00,-98.00
21/01/2022 23:42:00,-97.60
22/01/2022 00:42:00,-94.40
22/01/2022 01:42:00,-89.40
22/01/2022 02:42:00,-89.70
22/01/2022 03:42:00,-91.50
22/01/2022 04:42:00,-93.30
22/01/2022 05:42:00,-98.50
22/01/2022 06:42:00,-117.20
22/01/2022 07:42:00,-99.40
22/01/2022 08:42:00,-97.20
22/01/2022 09:42:00,-102.90
22/01/2022 10:42:00,-118.10
22/01/2022 11:42:00,-118.00
22/01/2022 12:42:00,-118.20
22/01/2022 13:42:00,-115.60
22/01/2022 14:42:00,-114.50
22/01/2022 15:42:00,-114.30
22/01/2022 16:42:00,-112.90
22/01/2022 17:42:00,-115.20
22/01/2022 18:42:00,-115.20
22/01/2022 19:42:00,-121.50
22/01/2022 20:42:00,-108.10
22/01/2022 21:42:00,-107.70
22/01/2022 22:42:00,-105.10
22/01/2022 23:42:00,-98.20
23/01/2022 00:42:00,-97.80
23/01/2022 01:42:00,-96.30
23/01/2022 02:42:00,-97.60
23/01/2022 03:42:00,-98.50
23/01/2022 04:42:00,-101.70
23/01/2022 05:42:00,-103.80
23/01/2022 06:42:00,-103.30
23/01/2022 07:42:00,-105.40
23/01/2022 08:42:00,-107.40
23/01/2022 09:42:00,-110.60
23/01/2022 10:42:00,-133.10
23/01/2022 11:42:00,-133.60
23/01/2022 12:42:00,-129.70
23/01/2022 13:42:00,-127.00
23/01/2022 14:42:00,-126.50
23/01/2022 15:42:00,-124.90
23/01/2022 16:42:00,-123.80
23/01/2022 17:42:00,-122.40
23/01/2022 18:42:00,-127.90
23/01/2022 19:42:00,-130.10
23/01/2022 20:42:00,-120.60
23/01/2022 21:42:00,-116.40
23/01/2022 22:42:00,-110.90
23/01/2022 23:42:00,-98.50
24/01/2022 00:42:00,-95.10
24/01/2022 01:42:00,-94.40
24/01/2022 02:42:00,-99.60
24/01/2022 03:42:00,-100.80
24/01/2022 04:42:00,-100.10
24/01/2022 05:42:00,-99.00
24/01/2022 06:42:00,-101.50
24/01/2022 07:42:00,-100.30
24/01/2022 08:42:00,-101.00
24/01/2022 09:42:00,-101.20
24/01/2022 10:42:00,-122.60
24/01/2022 11:42:00,-120.60
24/01/2022 12:42:00,-117.40
24/01/2022 13:42:00,-121.50
24/01/2022 14:42:00,-119.20
24/01/2022 15:42:00,-118.80
24/01/2022 16:42:00,-118.30
24/01/2022 17:42:00,-120.60
24/01/2022 18:42:00,-117.40
24/01/2022 19:42:00,-116.70
24/01/2022 20:42:00,-106.70
24/01/2022 21:42:00,-103.60
24/01/2022 22:42:00,-99.60
24/01/2022 23:42:00,-90.90
25/01/2022 00:42:00,-90.10
25/01/2022 01:42:00,-95.10
25/01/2022 02:42:00,-98.70
25/01/2022 03:42:00,-96.00
