fecmed,medici
12/01/2022 09:42:00,0.00
12/01/2022 10:42:00,0.00
12/01/2022 11:42:00,0.00
12/01/2022 12:42:00,0.00
12/01/2022 13:42:00,0.00
12/01/2022 14:42:00,0.00
12/01/2022 15:42:00,0.00
12/01/2022 16:42:00,0.00
12/01/2022 17:42:00,0.00
12/01/2022 18:42:00,0.00
12/01/2022 19:42:00,0.00
12/01/2022 20:42:00,0.00
12/01/2022 21:42:00,0.00
12/01/2022 22:42:00,0.00
12/01/2022 23:42:00,0.00
13/01/2022 00:42:00,0.00
13/01/2022 01:42:00,0.00
13/01/2022 02:42:00,0.00
13/01/2022 03:42:00,0.00
13/01/2022 04:42:00,0.00
13/01/2022 05:42:00,0.00
13/01/2022 06:42:00,0.00
13/01/2022 07:42:00,0.00
13/01/2022 08:42:00,0.00
13/01/2022 09:42:00,0.00
13/01/2022 10:42:00,0.00
13/01/2022 11:42:00,0.00
13/01/2022 12:42:00,0.00
13/01/2022 13:42:00,0.00
13/01/2022 14:42:00,0.00
13/01/2022 15:42:00,0.00
13/01/2022 16:42:00,0.00
13/01/2022 17:42:00,0.00
13/01/2022 18:42:00,0.00
13/01/2022 19:42:00,0.00
13/01/2022 20:42:00,0.00
13/01/2022 21:42:00,0.00
13/01/2022 22:42:00,0.00
14/01/2022 00:42:00,0.00
14/01/2022 01:42:00,0.00
14/01/2022 02:42:00,0.00
14/01/2022 03:42:00,0.00
14/01/2022 04:42:00,0.00
14/01/2022 05:42:00,0.00
14/01/2022 06:42:00,0.00
14/01/2022 07:42:00,0.00
14/01/2022 08:42:00,0.00
14/01/2022 09:42:00,0.00
14/01/2022 10:42:00,0.00
14/01/2022 11:42:00,0.00
14/01/2022 12:42:00,0.00
14/01/2022 13:42:00,0.00
14/01/2022 14:42:00,0.00
14/01/2022 15:42:00,0.00
14/01/2022 16:42:00,0.00
14/01/2022 17:42:00,0.00
14/01/2022 18:42:00,0.00
14/01/2022 19:42:00,0.00
14/01/2022 20:42:00,0.00
14/01/2022 21:42:00,0.00
14/01/2022 22:42:00,0.00
14/01/2022 23:42:00,0.00
15/01/2022 00:42:00,0.00
15/01/2022 01:42:00,0.00
15/01/2022 02:42:00,0.00
15/01/2022 03:42:00,0.00
15/01/2022 04:42:00,0.00
15/01/2022 05:42:00,0.00
15/01/2022 06:42:00,0.00
15/01/2022 07:42:00,0.00
15/01/2022 08:42:00,0.00
15/01/2022 09:42:00,0.00
15/01/2022 10:42:00,0.00
15/01/2022 11:42:00,0.00
15/01/2022 12:42:00,0.00
15/01/2022 13:42:00,0.00
15/01/2022 14:42:00,0.00
15/01/2022 15:42:00,0.00
15/01/2022 16:42:00,0.00
15/01/2022 17:42:00,0.00
15/01/2022 18:42:00,0.00
15/01/2022 19:42:00,0.00
15/01/2022 20:42:00,0.00
15/01/2022 21:42:00,0.00
15/01/2022 22:42:00,0.00
15/01/2022 23:42:00,0.00
16/01/2022 00:42:00,0.00
16/01/2022 01:42:00,0.00
16/01/2022 02:42:00,0.00
16/01/2022 03:42:00,0.00
16/01/2022 04:42:00,0.00
16/01/2022 05:42:00,0.00
16/01/2022 06:42:00,0.00
16/01/2022 07:42:00,0.00
16/01/2022 08:42:00,0.00
16/01/2022 09:42:00,0.00
16/01/2022 10:42:00,0.00
16/01/2022 11:42:00,0.00
16/01/2022 12:42:00,0.00
16/01/2022 13:42:00,0.00
16/01/2022 14:42:00,0.00
16/01/2022 15:42:00,0.00
16/01/2022 16:42:00,0.00
16/01/2022 17:42:00,0.00
16/01/2022 18:42:00,0.00
16/01/2022 19:42:00,0.00
16/01/2022 20:42:00,0.00
16/01/2022 21:42:00,0.00
16/01/2022 22:42:00,0.00
16/01/2022 23:42:00,0.00
17/01/2022 00:42:00,0.00
17/01/2022 01:42:00,0.00
17/01/2022 02:42:00,0.00
17/01/2022 03:42:00,0.00
17/01/2022 04:42:00,0.00
17/01/2022 05:42:00,0.00
17/01/2022 06:42:00,0.00
17/01/2022 07:42:00,0.00
17/01/2022 08:42:00,0.00
17/01/2022 09:42:00,0.00
17/01/2022 10:42:00,0.00
17/01/2022 11:42:00,0.00
17/01/2022 12:42:00,0.00
17/01/2022 13:42:00,0.00
17/01/2022 14:42:00,0.00
17/01/2022 15:42:00,0.00
17/01/2022 16:42:00,0.00
17/01/2022 17:42:00,0.00
17/01/2022 18:42:00,0.00
17/01/2022 19:42:00,0.00
17/01/2022 20:42:00,0.00
17/01/2022 21:42:00,0.00
17/01/2022 22:42:00,0.00
17/01/2022 23:42:00,0.00
18/01/2022 00:42:00,0.00
18/01/2022 01:42:00,0.00
18/01/2022 02:42:00,0.00
18/01/2022 03:42:00,0.00
18/01/2022 04:42:00,0.00
18/01/2022 05:42:00,0.00
18/01/2022 06:42:00,0.00
18/01/2022 07:42:00,0.00
18/01/2022 08:42:00,0.00
18/01/2022 09:42:00,0.00
18/01/2022 10:42:00,0.00
18/01/2022 11:42:00,0.00
18/01/2022 12:42:00,0.00
18/01/2022 13:42:00,0.00
18/01/2022 14:42:00,0.00
18/01/2022 15:42:00,0.00
18/01/2022 16:42:00,0.00
18/01/2022 17:42:00,0.00
18/01/2022 18:42:00,0.00
18/01/2022 19:42:00,0.00
18/01/2022 20:42:00,0.00
18/01/2022 21:42:00,0.00
18/01/2022 22:42:00,0.00
