fecmed,medici
28/03/2016 12:41:00,160.50
28/03/2016 13:41:00,60.03
28/03/2016 14:41:00,170.20
28/03/2016 15:41:00,128.60
28/03/2016 16:41:00,211.80
28/03/2016 17:41:00,234.90
28/03/2016 18:41:00,225.30
28/03/2016 19:41:00,173.80
28/03/2016 20:41:00,110.80
28/03/2016 21:41:00,118.30
28/03/2016 22:41:00,86.70
28/03/2016 23:41:00,116.20
29/03/2016 00:41:00,109.10
29/03/2016 01:41:00,129.10
29/03/2016 02:41:00,175.70
29/03/2016 03:41:00,137.40
29/03/2016 04:41:00,82.50
29/03/2016 05:41:00,112.40
29/03/2016 06:41:00,212.50
29/03/2016 07:41:00,78.50
29/03/2016 08:41:00,77.35
29/03/2016 09:41:00,141.20
29/03/2016 10:41:00,109.30
29/03/2016 11:41:00,181.30
29/03/2016 12:41:00,227.00
29/03/2016 13:41:00,198.30
29/03/2016 14:41:00,224.10
29/03/2016 15:41:00,242.00
29/03/2016 16:41:00,160.20
29/03/2016 17:41:00,151.20
29/03/2016 18:41:00,131.40
29/03/2016 19:41:00,163.30
29/03/2016 20:41:00,191.20
29/03/2016 21:41:00,157.80
29/03/2016 22:41:00,152.30
29/03/2016 23:41:00,87.70
30/03/2016 00:41:00,139.50
30/03/2016 01:41:00,170.50
30/03/2016 02:41:00,203.70
30/03/2016 03:41:00,168.40
30/03/2016 04:41:00,146.80
30/03/2016 05:41:00,296.00
30/03/2016 06:41:00,220.30
30/03/2016 07:41:00,146.50
30/03/2016 08:41:00,129.50
30/03/2016 09:41:00,59.38
30/03/2016 10:41:00,143.00
30/03/2016 11:41:00,140.50
30/03/2016 12:41:00,160.00
30/03/2016 13:41:00,212.00
30/03/2016 14:41:00,119.90
30/03/2016 15:41:00,220.50
30/03/2016 16:41:00,254.00
30/03/2016 17:41:00,244.80
30/03/2016 18:41:00,102.40
30/03/2016 19:41:00,206.00
30/03/2016 20:41:00,127.20
30/03/2016 21:41:00,137.60
30/03/2016 22:41:00,147.50
30/03/2016 23:41:00,153.30
31/03/2016 00:41:00,92.90
31/03/2016 01:41:00,69.04
31/03/2016 02:41:00,216.00
31/03/2016 03:41:00,162.70
31/03/2016 04:41:00,214.00
31/03/2016 05:41:00,113.40
31/03/2016 06:41:00,207.00
31/03/2016 07:41:00,68.93
31/03/2016 08:41:00,94.00
31/03/2016 09:41:00,131.70
31/03/2016 10:41:00,123.00
31/03/2016 11:41:00,96.00
31/03/2016 12:41:00,68.75
31/03/2016 13:41:00,130.50
31/03/2016 14:41:00,63.32
31/03/2016 15:41:00,129.90
31/03/2016 16:41:00,144.10
31/03/2016 17:41:00,83.90
31/03/2016 18:41:00,97.80
31/03/2016 19:41:00,153.30
31/03/2016 20:41:00,94.30
31/03/2016 21:41:00,213.30
31/03/2016 22:41:00,102.20
31/03/2016 23:41:00,107.60
01/04/2016 00:41:00,167.70
01/04/2016 01:41:00,134.10
01/04/2016 02:41:00,145.80
01/04/2016 03:41:00,146.90
01/04/2016 04:41:00,143.20
01/04/2016 05:41:00,178.00
01/04/2016 06:41:00,121.20
01/04/2016 07:41:00,142.20
01/04/2016 08:41:00,109.90
01/04/2016 09:41:00,236.90
01/04/2016 10:41:00,237.50
01/04/2016 11:41:00,164.40
01/04/2016 12:41:00,138.10
01/04/2016 13:41:00,125.90
01/04/2016 14:41:00,127.50
01/04/2016 15:41:00,103.80
01/04/2016 16:41:00,241.30
01/04/2016 17:41:00,205.00
01/04/2016 18:41:00,255.60
01/04/2016 19:41:00,149.80
01/04/2016 20:41:00,158.00
01/04/2016 21:41:00,147.50
01/04/2016 22:41:00,62.95
01/04/2016 23:41:00,190.00
02/04/2016 00:41:00,157.10
02/04/2016 01:41:00,237.90
02/04/2016 02:41:00,127.50
02/04/2016 03:41:00,125.70
02/04/2016 04:41:00,135.20
02/04/2016 05:41:00,106.10
02/04/2016 06:41:00,208.00
02/04/2016 07:41:00,137.30
02/04/2016 08:41:00,99.30
02/04/2016 09:41:00,170.20
02/04/2016 10:41:00,116.30
02/04/2016 11:41:00,93.10
02/04/2016 12:41:00,123.20
02/04/2016 13:41:00,164.70
02/04/2016 14:41:00,221.10
02/04/2016 15:41:00,91.50
02/04/2016 16:41:00,161.30
02/04/2016 17:41:00,171.60
02/04/2016 18:41:00,175.40
02/04/2016 19:41:00,128.60
02/04/2016 20:41:00,158.90
02/04/2016 21:41:00,173.10
02/04/2016 22:41:00,145.60
02/04/2016 23:41:00,172.30
03/04/2016 00:41:00,166.10
03/04/2016 01:41:00,87.50
03/04/2016 02:41:00,190.70
03/04/2016 03:41:00,135.90
03/04/2016 04:41:00,156.70
03/04/2016 05:41:00,181.10
03/04/2016 06:41:00,121.70
03/04/2016 07:41:00,201.80
03/04/2016 08:41:00,199.30
03/04/2016 09:41:00,234.70
03/04/2016 10:41:00,194.00
03/04/2016 11:41:00,126.70
03/04/2016 12:41:00,134.00
03/04/2016 13:41:00,153.00
03/04/2016 14:41:00,158.80
03/04/2016 15:41:00,229.70
03/04/2016 16:41:00,192.60
03/04/2016 17:41:00,180.20
03/04/2016 18:41:00,165.20
03/04/2016 19:41:00,186.50
03/04/2016 20:41:00,113.90
03/04/2016 21:41:00,74.02
03/04/2016 22:41:00,59.35
03/04/2016 23:41:00,100.50
04/04/2016 00:41:00,129.60
04/04/2016 01:41:00,303.10
04/04/2016 02:41:00,189.00
04/04/2016 03:41:00,105.60
04/04/2016 04:41:00,242.70
04/04/2016 05:41:00,135.70
04/04/2016 06:41:00,219.80
04/04/2016 07:41:00,250.40
04/04/2016 08:41:00,83.90
04/04/2016 09:41:00,145.30
04/04/2016 10:41:00,138.30
04/04/2016 11:41:00,135.70
04/04/2016 12:41:00,218.90
04/04/2016 13:41:00,188.80
04/04/2016 14:41:00,227.10
04/04/2016 15:41:00,198.80
04/04/2016 16:41:00,196.90
04/04/2016 17:41:00,159.10
04/04/2016 18:41:00,158.50
04/04/2016 19:41:00,156.30
04/04/2016 20:41:00,114.70
04/04/2016 21:41:00,111.20
04/04/2016 22:41:00,124.10
04/04/2016 23:41:00,66.42
05/04/2016 00:41:00,148.70
05/04/2016 01:41:00,140.60
05/04/2016 02:41:00,160.50
05/04/2016 03:41:00,108.70
05/04/2016 04:41:00,188.40
05/04/2016 05:41:00,159.80
05/04/2016 06:41:00,170.60
05/04/2016 07:41:00,250.40
05/04/2016 08:41:00,148.20
05/04/2016 09:41:00,139.40
05/04/2016 10:41:00,73.49
05/04/2016 11:41:00,156.20
05/04/2016 12:41:00,51.09
05/04/2016 13:41:00,129.90
05/04/2016 14:41:00,124.80
05/04/2016 15:41:00,157.00
05/04/2016 16:41:00,176.90
05/04/2016 17:41:00,178.70
05/04/2016 18:41:00,113.50
05/04/2016 19:41:00,85.00
05/04/2016 20:41:00,76.25
05/04/2016 21:41:00,81.50
05/04/2016 22:41:00,160.30
05/04/2016 23:41:00,129.40
06/04/2016 00:41:00,104.60
06/04/2016 01:41:00,145.10
06/04/2016 02:41:00,151.60
06/04/2016 03:41:00,179.20
06/04/2016 04:41:00,160.10
06/04/2016 05:41:00,144.00
06/04/2016 06:41:00,134.60
06/04/2016 07:41:00,94.30
06/04/2016 08:41:00,136.10
06/04/2016 09:41:00,147.10
06/04/2016 10:41:00,66.73
06/04/2016 11:41:00,112.10
06/04/2016 12:41:00,220.80
06/04/2016 13:41:00,139.10
06/04/2016 14:41:00,244.60
06/04/2016 15:41:00,160.60
06/04/2016 16:41:00,166.30
06/04/2016 17:41:00,109.50
06/04/2016 18:41:00,122.10
06/04/2016 19:41:00,192.60
06/04/2016 20:41:00,190.50
06/04/2016 21:41:00,165.30
06/04/2016 22:41:00,193.70
06/04/2016 23:41:00,110.90
07/04/2016 00:41:00,198.20
07/04/2016 01:41:00,253.40
07/04/2016 02:41:00,139.80
07/04/2016 03:41:00,151.90
07/04/2016 04:41:00,113.30
07/04/2016 05:41:00,80.80
07/04/2016 06:41:00,159.10
07/04/2016 07:41:00,197.90
07/04/2016 08:41:00,179.30
07/04/2016 09:41:00,139.60
07/04/2016 10:41:00,171.80
07/04/2016 11:41:00,137.20
07/04/2016 12:41:00,266.90
07/04/2016 13:41:00,240.40
07/04/2016 14:41:00,146.70
07/04/2016 15:41:00,90.40
07/04/2016 16:41:00,162.90
07/04/2016 17:41:00,144.40
07/04/2016 18:41:00,137.60
07/04/2016 19:41:00,89.40
07/04/2016 20:41:00,52.89
07/04/2016 21:41:00,45.70
07/04/2016 22:41:00,150.40
07/04/2016 23:41:00,200.50
08/04/2016 00:41:00,218.00
08/04/2016 01:41:00,225.10
08/04/2016 02:41:00,187.50
08/04/2016 03:41:00,145.20
08/04/2016 04:41:00,137.90
08/04/2016 05:41:00,166.10
08/04/2016 06:41:00,166.60
08/04/2016 07:41:00,143.30
08/04/2016 08:41:00,116.20
08/04/2016 09:41:00,121.00
08/04/2016 10:41:00,199.30
08/04/2016 11:41:00,113.80
08/04/2016 12:41:00,129.50
08/04/2016 13:41:00,165.10
08/04/2016 14:41:00,242.80
08/04/2016 15:41:00,157.60
08/04/2016 16:41:00,120.80
08/04/2016 17:41:00,127.40
08/04/2016 18:41:00,122.10
08/04/2016 19:41:00,176.50
08/04/2016 20:41:00,146.50
08/04/2016 21:41:00,188.20
08/04/2016 22:41:00,75.72
08/04/2016 23:41:00,83.90
09/04/2016 00:41:00,168.70
09/04/2016 01:41:00,133.00
09/04/2016 02:41:00,176.90
09/04/2016 03:41:00,167.00
09/04/2016 04:41:00,184.30
09/04/2016 05:41:00,193.00
09/04/2016 06:41:00,196.40
09/04/2016 07:41:00,198.00
09/04/2016 08:41:00,91.70
09/04/2016 09:41:00,145.90
09/04/2016 10:41:00,80.80
09/04/2016 11:41:00,69.47
09/04/2016 12:41:00,117.70
09/04/2016 13:41:00,231.40
09/04/2016 14:41:00,157.70
09/04/2016 15:41:00,191.00
09/04/2016 16:41:00,114.10
09/04/2016 17:41:00,216.70
09/04/2016 18:41:00,182.30
09/04/2016 19:41:00,109.70
09/04/2016 20:41:00,220.60
09/04/2016 21:41:00,232.10
09/04/2016 22:41:00,143.90
09/04/2016 23:41:00,168.70
10/04/2016 00:41:00,133.00
10/04/2016 01:41:00,131.10
10/04/2016 02:41:00,122.20
10/04/2016 03:41:00,135.70
10/04/2016 04:41:00,177.00
10/04/2016 05:41:00,170.30
10/04/2016 06:41:00,189.80
10/04/2016 07:41:00,115.10
10/04/2016 08:41:00,69.07
