fecmed,medici
28/03/2016 12:41:00,725.50
28/03/2016 13:41:00,842.70
28/03/2016 14:41:00,771.50
28/03/2016 15:41:00,651.30
28/03/2016 16:41:00,421.70
28/03/2016 17:41:00,370.40
28/03/2016 18:41:00,262.00
28/03/2016 19:41:00,107.20
28/03/2016 20:41:00,7.03
28/03/2016 21:41:00,-5.27
28/03/2016 22:41:00,-5.51
28/03/2016 23:41:00,-6.13
29/03/2016 00:41:00,-6.01
29/03/2016 01:41:00,-6.10
29/03/2016 02:41:00,-5.75
29/03/2016 03:41:00,-5.78
29/03/2016 04:41:00,-6.16
29/03/2016 05:41:00,-5.78
29/03/2016 06:41:00,-6.07
29/03/2016 07:41:00,-6.04
29/03/2016 08:41:00,-3.98
29/03/2016 09:41:00,104.70
29/03/2016 10:41:00,353.70
29/03/2016 11:41:00,559.20
29/03/2016 12:41:00,720.00
29/03/2016 13:41:00,819.70
29/03/2016 14:41:00,856.70
29/03/2016 15:41:00,829.90
29/03/2016 16:41:00,738.20
29/03/2016 17:41:00,585.00
29/03/2016 18:41:00,383.30
29/03/2016 19:41:00,155.30
29/03/2016 20:41:00,9.45
29/03/2016 21:41:00,-5.95
29/03/2016 22:41:00,-5.83
29/03/2016 23:41:00,-5.83
30/03/2016 00:41:00,-5.83
30/03/2016 01:41:00,-5.72
30/03/2016 02:41:00,-5.36
30/03/2016 03:41:00,-5.66
30/03/2016 04:41:00,-5.89
30/03/2016 05:41:00,-5.95
30/03/2016 06:41:00,-5.60
30/03/2016 07:41:00,-5.75
30/03/2016 08:41:00,-3.48
30/03/2016 09:41:00,98.64
30/03/2016 10:41:00,350.40
30/03/2016 11:41:00,558.10
30/03/2016 12:41:00,717.80
30/03/2016 13:41:00,785.90
30/03/2016 14:41:00,738.50
30/03/2016 15:41:00,341.80
30/03/2016 16:41:00,226.00
30/03/2016 17:41:00,171.90
30/03/2016 18:41:00,147.40
30/03/2016 19:41:00,81.94
30/03/2016 20:41:00,10.54
30/03/2016 21:41:00,-4.21
30/03/2016 22:41:00,-4.77
30/03/2016 23:41:00,-4.54
31/03/2016 00:41:00,-3.06
31/03/2016 01:41:00,-1.91
31/03/2016 02:41:00,-1.88
31/03/2016 03:41:00,-2.00
31/03/2016 04:41:00,-1.94
31/03/2016 05:41:00,-2.09
31/03/2016 06:41:00,-1.74
31/03/2016 07:41:00,-1.59
31/03/2016 08:41:00,-0.50
31/03/2016 09:41:00,28.48
31/03/2016 10:41:00,102.00
31/03/2016 11:41:00,191.90
31/03/2016 12:41:00,208.00
31/03/2016 13:41:00,155.30
