fecmed,medici
14/10/2019 15:41:00,0.70
14/10/2019 16:41:00,-15.00
14/10/2019 17:41:00,-5.30
14/10/2019 18:41:00,-12.30
14/10/2019 19:41:00,-53.30
14/10/2019 20:41:00,-103.20
14/10/2019 21:41:00,-105.20
14/10/2019 22:41:00,-108.10
14/10/2019 23:41:00,-112.50
15/10/2019 00:41:00,-110.10
15/10/2019 01:41:00,-111.60
15/10/2019 02:41:00,-109.40
15/10/2019 03:41:00,-108.50
15/10/2019 04:41:00,-106.80
15/10/2019 05:41:00,-108.10
15/10/2019 06:41:00,-107.20
15/10/2019 07:41:00,-108.60
15/10/2019 08:41:00,-116.50
15/10/2019 09:41:00,-126.30
15/10/2019 10:41:00,-123.40
15/10/2019 11:41:00,-124.30
15/10/2019 12:41:00,-121.80
15/10/2019 13:41:00,-121.80
15/10/2019 14:41:00,-113.80
15/10/2019 15:41:00,-83.90
15/10/2019 16:41:00,-58.80
15/10/2019 17:41:00,-39.20
15/10/2019 18:41:00,-13.20
15/10/2019 19:41:00,-9.90
15/10/2019 20:41:00,-56.90
15/10/2019 21:41:00,-91.30
15/10/2019 22:41:00,-78.90
15/10/2019 23:41:00,-62.60
16/10/2019 00:41:00,-66.10
16/10/2019 01:41:00,-81.10
16/10/2019 02:41:00,-53.80
16/10/2019 03:41:00,-39.70
16/10/2019 04:41:00,-51.60
16/10/2019 05:41:00,-50.30
16/10/2019 06:41:00,-33.10
16/10/2019 07:41:00,-42.80
16/10/2019 08:41:00,-50.50
16/10/2019 09:41:00,-68.60
16/10/2019 10:41:00,-63.00
16/10/2019 11:41:00,-52.20
16/10/2019 12:41:00,-5.90
16/10/2019 13:41:00,-14.50
16/10/2019 14:41:00,-9.00
16/10/2019 15:41:00,-2.20
16/10/2019 16:41:00,-2.20
16/10/2019 17:41:00,-4.40
16/10/2019 18:41:00,-23.40
16/10/2019 19:41:00,-16.80
16/10/2019 20:41:00,-90.80
16/10/2019 21:41:00,-104.30
16/10/2019 22:41:00,-104.60
16/10/2019 23:41:00,-104.10
17/10/2019 00:41:00,-105.00
17/10/2019 01:41:00,-103.10
17/10/2019 02:41:00,-102.00
17/10/2019 03:41:00,-94.70
17/10/2019 04:41:00,-102.60
17/10/2019 05:41:00,-105.10
17/10/2019 06:41:00,-107.70
17/10/2019 07:41:00,-113.20
17/10/2019 08:41:00,-118.70
17/10/2019 09:41:00,-124.10
17/10/2019 10:41:00,-126.70
17/10/2019 11:41:00,-116.30
17/10/2019 12:41:00,-108.40
17/10/2019 13:41:00,-101.30
17/10/2019 14:41:00,-77.80
17/10/2019 15:41:00,-61.90
17/10/2019 16:41:00,-35.90
17/10/2019 17:41:00,-36.80
17/10/2019 18:41:00,-27.30
17/10/2019 19:41:00,-37.00
17/10/2019 20:41:00,-93.50
17/10/2019 21:41:00,-74.50
17/10/2019 22:41:00,-71.50
17/10/2019 23:41:00,-75.00
18/10/2019 00:41:00,-69.70
18/10/2019 01:41:00,-56.00
18/10/2019 02:41:00,-52.00
18/10/2019 03:41:00,-62.60
18/10/2019 04:41:00,-82.30
18/10/2019 05:41:00,-63.10
18/10/2019 06:41:00,-57.80
18/10/2019 07:41:00,-67.50
18/10/2019 08:41:00,-71.90
18/10/2019 09:41:00,-86.90
18/10/2019 10:41:00,-135.50
18/10/2019 11:41:00,-129.70
18/10/2019 12:41:00,-109.90
18/10/2019 13:41:00,-111.60
18/10/2019 14:41:00,-114.30
18/10/2019 15:41:00,-115.10
18/10/2019 16:41:00,-113.10
18/10/2019 17:41:00,-119.10
18/10/2019 18:41:00,-112.70
18/10/2019 19:41:00,-112.10
18/10/2019 20:41:00,-104.40
18/10/2019 21:41:00,-102.30
18/10/2019 22:41:00,-106.30
18/10/2019 23:41:00,-110.70
19/10/2019 00:41:00,-109.80
19/10/2019 01:41:00,-108.90
19/10/2019 02:41:00,-108.00
19/10/2019 03:41:00,-74.50
19/10/2019 04:41:00,-98.50
19/10/2019 05:41:00,-66.10
19/10/2019 06:41:00,-62.20
19/10/2019 07:41:00,-66.60
19/10/2019 08:41:00,-58.60
19/10/2019 09:41:00,-70.50
19/10/2019 10:41:00,-60.10
19/10/2019 11:41:00,-66.30
19/10/2019 12:41:00,-84.30
19/10/2019 13:41:00,-64.90
19/10/2019 14:41:00,-82.10
19/10/2019 15:41:00,-24.40
19/10/2019 16:41:00,-42.50
19/10/2019 17:41:00,-29.10
19/10/2019 18:41:00,-70.50
19/10/2019 19:41:00,-68.70
19/10/2019 20:41:00,-20.70
19/10/2019 21:41:00,-60.00
19/10/2019 22:41:00,-38.40
19/10/2019 23:41:00,-95.70
20/10/2019 00:41:00,-99.20
20/10/2019 01:41:00,-103.60
20/10/2019 02:41:00,-105.40
20/10/2019 03:41:00,-112.50
20/10/2019 04:41:00,-112.10
20/10/2019 05:41:00,-115.40
20/10/2019 06:41:00,-116.50
20/10/2019 07:41:00,-116.10
20/10/2019 08:41:00,-121.80
20/10/2019 09:41:00,-124.40
20/10/2019 10:41:00,-126.00
20/10/2019 11:41:00,-126.40
20/10/2019 12:41:00,-121.10
20/10/2019 13:41:00,-121.10
20/10/2019 14:41:00,-130.80
20/10/2019 15:41:00,-109.70
20/10/2019 16:41:00,-120.50
20/10/2019 17:41:00,-123.30
20/10/2019 18:41:00,-110.10
20/10/2019 19:41:00,-119.40
20/10/2019 20:41:00,-117.20
20/10/2019 21:41:00,-115.10
20/10/2019 22:41:00,-116.20
20/10/2019 23:41:00,-112.70
21/10/2019 00:41:00,-109.00
21/10/2019 01:41:00,-116.50
21/10/2019 02:41:00,-119.60
21/10/2019 03:41:00,-119.50
21/10/2019 04:41:00,-66.20
21/10/2019 05:41:00,-46.30
